"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","STATUS"
"ENSG00000213619.9",815.141497659894,0.14301418381717,0.126260556846426,1.13269090038247,0.257344080321433,0.596874801204276,"Not Sig"
"ENSG00000137154.12",24771.359635681,0.316104432411243,0.279175455823655,1.13227873660539,0.257517266727272,0.597100891570776,"Not Sig"
"ENSG00000173905.8",2156.34099033629,-0.203677627173205,0.179881405100365,-1.13228839334206,0.257513208154475,0.597100891570776,"Not Sig"
"ENSG00000162613.16",4178.47803347302,-0.170901104551807,0.150948952574438,-1.1321781412662,0.257559547986982,0.597111156664704,"Not Sig"
"ENSG00000106799.12",2022.85747585684,0.269802459121077,0.238364346401596,1.1318910029712,0.257680261668837,0.597303225211497,"Not Sig"
"ENSG00000132549.18",1964.18326184074,0.112711810212227,0.0996065834017728,1.13156988587384,0.257815306606553,0.597528452308518,"Not Sig"
"ENSG00000196372.12",282.457319544682,-0.175126569434141,0.154800715460081,-1.13130335937822,0.257927430885782,0.597700498720777,"Not Sig"
"ENSG00000109680.10",1672.15218416448,-0.27544222065002,0.243584745760752,-1.1307860013556,0.258145173294129,0.598117209685899,"Not Sig"
"ENSG00000173818.16",183.641115941676,-0.318003742346476,0.281292122000142,-1.13051065947135,0.258261109415971,0.598297949761716,"Not Sig"
"ENSG00000215021.8",4234.7310310216,-0.123425435298977,0.109196753139538,-1.13030316149836,0.258348502865102,0.598412523376523,"Not Sig"
"ENSG00000114023.15",1117.77659887766,0.395717531139555,0.350331637018694,1.12955122896434,0.258665371575448,0.599058518753651,"Not Sig"
"ENSG00000065029.14",596.981325253882,0.111407932014786,0.0986433420407628,1.12940143460213,0.258728527943924,0.599116823221882,"Not Sig"
"ENSG00000092140.14",941.006895304062,-0.191828396357398,0.169907594514984,-1.12901602135555,0.258891075172962,0.599229320583757,"Not Sig"
"ENSG00000112299.7",38.9995326913216,1.36299513532311,1.20713346124689,1.12911718470237,0.258848402896076,0.599229320583757,"Not Sig"
"ENSG00000184702.17",122.952565038888,0.99869108033654,0.884532643934928,1.12906073866733,0.258872212112615,0.599229320583757,"Not Sig"
"ENSG00000166133.17",242.039413957363,-0.157604115142279,0.139620957428606,-1.128799845273,0.258982277951176,0.599352472476797,"Not Sig"
"ENSG00000156453.13",2082.5259716829,-0.836617103952343,0.741277499476758,-1.1286152682941,0.259060166962347,0.599444781232808,"Not Sig"
"ENSG00000227057.7",1370.56575346833,0.197529168943849,0.17503521122525,1.12851104392734,0.259104155416633,0.599458631202988,"Not Sig"
"ENSG00000133069.14",264.133860714704,0.301908924774789,0.267565168523849,1.12835660351612,0.259169347336601,0.599521525867069,"Not Sig"
"ENSG00000112787.12",355.940694448175,0.337639163400683,0.299255624223635,1.12826338444475,0.259208702187992,0.599524643447709,"Not Sig"
"ENSG00000139579.12",1000.41994667268,-0.117928275927651,0.104553892827573,-1.12791855700805,0.259354316020973,0.599760333218204,"Not Sig"
"ENSG00000158483.15",239.01726322119,0.19108756971037,0.169427604409181,1.12784200884336,0.259386648485773,0.599760333218204,"Not Sig"
"ENSG00000180694.13",873.754919592088,0.19888596335013,0.176405112212475,1.12743877348961,0.259557013387794,0.599978360078996,"Not Sig"
"ENSG00000182718.16",112131.111308299,0.269630568887805,0.239136343731867,1.12751815420466,0.259523469312336,0.599978360078996,"Not Sig"
"ENSG00000183077.15",185.202940660385,0.349145188884009,0.309715363454171,1.12730987894849,0.259611487019962,0.600004241837072,"Not Sig"
"ENSG00000273611.4",638.167740619723,0.120058171584963,0.106507038127715,1.12723228150424,0.259644285202222,0.600004241837072,"Not Sig"
"ENSG00000124228.14",1835.61911514256,0.136864594943897,0.121428181540546,1.12712381267273,0.259690136629939,0.60002229605986,"Not Sig"
"ENSG00000179083.6",2.0621254542391,1.51059318245061,1.34035715912294,1.12700795617719,0.259739117127575,0.600047573750787,"Not Sig"
"ENSG00000117394.19",9596.53520037622,-0.506713770381013,0.44978185471707,-1.12657672840038,0.259921482933603,0.600183203795419,"Not Sig"
"ENSG00000160392.13",442.544590113376,-0.250799341878621,0.222638297670802,-1.12648787069625,0.259959071781078,0.600183203795419,"Not Sig"
"ENSG00000205060.10",988.944538855957,0.0800994080689975,0.0711097602181683,1.1264193244816,0.25998807097338,0.600183203795419,"Not Sig"
"ENSG00000214226.8",35.6480712156812,-0.39942989314095,0.354530488037246,-1.12664469380977,0.259892734545765,0.600183203795419,"Not Sig"
"ENSG00000260597.1",9.16495153067578,0.948035422481714,0.84145939935295,1.12665616809405,0.259887881306204,0.600183203795419,"Not Sig"
"ENSG00000100647.7",1986.52588793389,-0.314177038874582,0.278983453681521,-1.12614936380147,0.260102302435045,0.60018339944564,"Not Sig"
"ENSG00000119943.10",168.098032262319,0.228449484575651,0.20284472621909,1.12622836607004,0.260068869732608,0.60018339944564,"Not Sig"
"ENSG00000198951.11",847.547698032901,0.236774842183818,0.210246078512188,1.12617958850582,0.260089511393476,0.60018339944564,"Not Sig"
"ENSG00000006652.13",711.060638617698,0.381193568708446,0.33855169033233,1.12595381914726,0.260185067108239,0.600286565535375,"Not Sig"
"ENSG00000169188.4",2391.39531152392,-0.53732448061082,0.477522289896636,-1.1252343439866,0.260489743327807,0.600901610303135,"Not Sig"
"ENSG00000106367.13",1300.99370956071,0.132724163266606,0.118005148506453,1.12473197098979,0.260702629573048,0.601304763691367,"Not Sig"
"ENSG00000148411.7",1721.32951627337,-0.228234673961268,0.202947656509313,-1.12459871617584,0.260759117999165,0.601347123877023,"Not Sig"
"ENSG00000121104.7",311.717602884065,0.266569110880898,0.237076070436567,1.12440327861863,0.260841981801903,0.601386633491598,"Not Sig"
"ENSG00000143387.12",39.258665634373,0.473233743125731,0.420884741872201,1.12437847240712,0.260852500719508,0.601386633491598,"Not Sig"
"ENSG00000080298.15",153.696998791846,-0.30701689079771,0.273122581988242,-1.12409925449126,0.260970921554071,0.601395955674787,"Not Sig"
"ENSG00000116874.11",471.134617362769,0.172396038211373,0.153352965253022,1.12417805503096,0.260937497205428,0.601395955674787,"Not Sig"
"ENSG00000280273.1",10.9701291742677,-0.56757385660936,0.504884685476002,-1.12416532514599,0.260942896563275,0.601395955674787,"Not Sig"
"ENSG00000100209.9",156.858083102206,0.196117935889599,0.174490674564925,1.12394508404876,0.261036323661982,0.601451568542491,"Not Sig"
"ENSG00000101181.17",546.631621643484,0.105863695813614,0.0942017089731484,1.12379803899088,0.261098713602963,0.601451568542491,"Not Sig"
"ENSG00000136014.11",110.274869111909,-0.391759255063253,0.348610742826666,-1.12377275550008,0.261109442207365,0.601451568542491,"Not Sig"
"ENSG00000169020.9",1204.05713020362,0.143977121143282,0.128141138322502,1.12358234855791,0.26119024783483,0.601462039320673,"Not Sig"
"ENSG00000243364.7",344.973708211381,-0.17037425646371,0.151624309069445,-1.1236605628038,0.261157052881274,0.601462039320673,"Not Sig"
"ENSG00000100097.11",23428.2566749462,0.310806316905511,0.276704998294536,1.12324070335251,0.261335279878346,0.60162035971994,"Not Sig"
"ENSG00000234571.1",2.49997636223434,-1.90908125552361,1.69960579375663,-1.12324943968565,0.261331570517978,0.60162035971994,"Not Sig"
"ENSG00000149357.9",3128.34341492633,0.116720669268602,0.103942291839767,1.12293722990574,0.261464154286705,0.601829209064421,"Not Sig"
"ENSG00000114054.13",1154.37318719489,0.272000465386251,0.24226100057068,1.12275795421267,0.261540306953263,0.601916662077732,"Not Sig"
"ENSG00000039650.9",517.586453925218,0.228362205971852,0.203419614415741,1.122616452832,0.261600424685499,0.601967191683306,"Not Sig"
"ENSG00000100906.10",2425.99197739969,0.69692971890056,0.621207195919297,1.12189575954478,0.261906763864642,0.602072620467837,"Not Sig"
"ENSG00000116161.17",2811.86447010821,-0.120559943333972,0.107479609863551,-1.12170060430091,0.261989759534122,0.602072620467837,"Not Sig"
"ENSG00000126759.12",7.4756467530038,-0.93471188079226,0.833198966041118,-1.1218351424912,0.261932541154544,0.602072620467837,"Not Sig"
"ENSG00000128510.10",14576.3368321799,0.283508909779813,0.252599972383168,1.12236318596963,0.261708050515589,0.602072620467837,"Not Sig"
"ENSG00000135317.12",1791.7722407941,0.19543486361264,0.174222814123546,1.12175242143691,0.261967720958221,0.602072620467837,"Not Sig"
"ENSG00000154978.12",4754.8899897197,0.204628939600698,0.182398721166584,1.12187705205352,0.261914719003678,0.602072620467837,"Not Sig"
"ENSG00000170458.13",17.1924889191533,1.19285741736084,1.06289477436393,1.12227235106568,0.261746658290439,0.602072620467837,"Not Sig"
"ENSG00000186687.15",226.384213788304,0.235428641904674,0.209818338281706,1.12205941498109,0.261837178448026,0.602072620467837,"Not Sig"
"ENSG00000265542.5",3.95328027512556,1.61782838180603,1.44187804999822,1.12202858057797,0.261850288094508,0.602072620467837,"Not Sig"
"ENSG00000158158.11",326.766955903092,-0.265336911019576,0.23660836398612,-1.12141813818188,0.262109918976501,0.602261014120223,"Not Sig"
"ENSG00000090989.17",1405.05544068763,0.12005813753988,0.107109097933001,1.12089579556518,0.262332220773479,0.602297415721731,"Not Sig"
"ENSG00000100568.10",2170.08200475113,0.178605071402405,0.159314668224286,1.12108366036303,0.2622522531212,0.602297415721731,"Not Sig"
"ENSG00000133112.16",55624.970805862,0.229977888875801,0.205161042626335,1.1209627614082,0.262303713761043,0.602297415721731,"Not Sig"
"ENSG00000136867.10",176.883991611309,-0.22346631014412,0.199373357656508,-1.12084339036473,0.262354530888338,0.602297415721731,"Not Sig"
"ENSG00000144406.18",3.10473013819491,1.98024936787388,1.76638962865902,1.121071668303,0.262257357229935,0.602297415721731,"Not Sig"
"ENSG00000150457.8",1417.49524552863,0.184342405165459,0.164467697668038,1.12084262003556,0.262354858845189,0.602297415721731,"Not Sig"
"ENSG00000120262.9",9.72185674442504,-0.769341115232465,0.686488098182542,-1.12069111943714,0.262419363606146,0.602357834913177,"Not Sig"
"ENSG00000104321.10",36.3932978274946,0.646016113443373,0.576547893416357,1.12048993816521,0.262505037952058,0.602358312004561,"Not Sig"
"ENSG00000106089.11",283.024499365388,-0.199083062950256,0.177722001667304,-1.12019367935626,0.262631236846653,0.602358312004561,"Not Sig"
"ENSG00000110801.13",1200.30073393669,-0.16155626429597,0.144219185155621,-1.12021340379674,0.262622833423338,0.602358312004561,"Not Sig"
"ENSG00000117480.15",141.375851202497,-0.54275670855146,0.484538138232978,-1.12015270981722,0.262648692149573,0.602358312004561,"Not Sig"
"ENSG00000136485.14",4138.62756585295,-0.114286814816737,0.102015371767559,-1.12029013703089,0.262590143674158,0.602358312004561,"Not Sig"
"ENSG00000187866.7",718.470542098602,-0.125961422760533,0.112407494906318,-1.12057850649115,0.26246731817775,0.602358312004561,"Not Sig"
"ENSG00000227268.3",45.3690267837735,0.348307976571245,0.311004344644161,1.11994569390909,0.262736904694154,0.60238704661647,"Not Sig"
"ENSG00000227477.1",3.03485644360705,1.2121929779514,1.08236921395863,1.11994406559103,0.26273759862567,0.60238704661647,"Not Sig"
"ENSG00000154310.16",1431.35136971166,0.489784304611949,0.437450679071656,1.11963320219631,0.262870100782926,0.602602925895471,"Not Sig"
"ENSG00000203797.9",10.0888387995407,-2.28774821051884,2.04346444332856,-1.11954392844358,0.262908161278853,0.602602925895471,"Not Sig"
"ENSG00000204084.12",580.885598413386,0.190641415127054,0.170329924124802,1.11924793078267,0.263034382561313,0.602804641947139,"Not Sig"
"ENSG00000175395.15",389.349894676482,0.325800560492571,0.291168194971051,1.11894281765549,0.263164534696471,0.603015306551734,"Not Sig"
"ENSG00000087338.4",852.73034875877,-0.271952335427126,0.243116694606465,-1.11860822995861,0.263307310890915,0.603079645998737,"Not Sig"
"ENSG00000135617.3",323.259596058797,0.293409362311116,0.262260241292925,1.11877180034849,0.263237505000963,0.603079645998737,"Not Sig"
"ENSG00000218336.7",6687.10166715459,0.293019733059568,0.261942859782236,1.1186398946059,0.263293796574727,0.603079645998737,"Not Sig"
"ENSG00000058453.16",285.381943058348,-0.189967152846678,0.169889563998682,-1.11818023647498,0.263490023374454,0.603410515201603,"Not Sig"
"ENSG00000162687.16",95.1729917084332,0.335587684050473,0.30017463439328,1.11797482398462,0.263577746019082,0.603523786573522,"Not Sig"
"ENSG00000083535.15",494.238159202779,0.247632210094058,0.221549934247151,1.11772639850035,0.26368386454006,0.603613314915633,"Not Sig"
"ENSG00000101193.7",1400.43783933351,-0.0966993149831597,0.0865229551377733,-1.11761456632153,0.263731644883894,0.603613314915633,"Not Sig"
"ENSG00000225554.1",6.95365169404418,-1.00367333774383,0.897978406169459,-1.11770319959612,0.263693775790375,0.603613314915633,"Not Sig"
"ENSG00000115524.15",10176.4230896219,0.169333168070745,0.151575714389287,1.11715236674295,0.263929183191875,0.603742378532014,"Not Sig"
"ENSG00000164109.13",1109.9255755948,-0.35504159269534,0.317759419530168,-1.11732830208557,0.26385397860526,0.603742378532014,"Not Sig"
"ENSG00000239789.5",452.203866021863,0.157002942273557,0.140538872761117,1.11714957711683,0.263930375752859,0.603742378532014,"Not Sig"
"ENSG00000254122.2",1212.07863566008,-0.242714196575668,0.217266934471015,-1.1171244127258,0.263941133660249,0.603742378532014,"Not Sig"
"ENSG00000100147.13",169.020132997985,-0.171479641845501,0.153553525709472,-1.11674180747856,0.264104736639444,0.60394144907953,"Not Sig"
"ENSG00000158457.5",166.286455758405,0.291204007779596,0.260759714340703,1.11675228865727,0.264100253929295,0.60394144907953,"Not Sig"
"ENSG00000117174.10",1007.80880700837,0.110264770564563,0.098782330406921,1.11623981850136,0.264319494452838,0.604344934845495,"Not Sig"
"ENSG00000182095.14",1941.54101807782,-0.163665738307917,0.146634943189921,-1.1161441791943,0.264360423919324,0.604350916942524,"Not Sig"
"ENSG00000123213.22",1183.29139412369,0.415323704185972,0.372269284944798,1.11565396604654,0.264570282435596,0.604723064877986,"Not Sig"
"ENSG00000222033.1",2.0364277062025,1.70333266571862,1.52685175429758,1.11558483718168,0.264599885494349,0.604723064877986,"Not Sig"
"ENSG00000164692.17",114929.456673116,0.742373966542908,0.665592265690252,1.11535846314715,0.264696841642755,0.604857015800785,"Not Sig"
"ENSG00000077238.13",1804.09683384415,-0.237259349007094,0.212740572614862,-1.11525199961091,0.264742448510412,0.604873607010898,"Not Sig"
"ENSG00000099949.18",1567.87836294566,0.136946871880964,0.122847000451907,1.11477587061295,0.26494647899839,0.605016223681785,"Not Sig"
"ENSG00000145075.11",24.513281780851,-0.624243652252287,0.560047959326109,-1.11462534923513,0.26501100285608,0.605016223681785,"Not Sig"
"ENSG00000162623.15",763.562709834556,0.150334281812109,0.13489187178838,1.11447991505341,0.26507335627392,0.605016223681785,"Not Sig"
"ENSG00000174059.16",15408.1775614928,-1.38619249283783,1.24351192534042,-1.11474000738542,0.264961851472024,0.605016223681785,"Not Sig"
"ENSG00000203722.7",8.00370573615378,-0.658528434766753,0.590844932729125,-1.11455374885758,0.265041699522497,0.605016223681785,"Not Sig"
"ENSG00000257218.5",1057.95122803471,-0.147178670123768,0.132048649863815,-1.11457913636798,0.265030815054636,0.605016223681785,"Not Sig"
"ENSG00000265808.3",5291.74762850651,0.214712582906955,0.192590883195783,1.11486369107453,0.264908838084403,0.605016223681785,"Not Sig"
"ENSG00000119041.10",993.607948323411,0.11934672837002,0.107112905692306,1.1142142732348,0.265187273577704,0.605101121570186,"Not Sig"
"ENSG00000277147.4",69.3195916497211,-0.4532500107473,0.406760794393283,-1.11429129108512,0.265154241926359,0.605101121570186,"Not Sig"
"ENSG00000173267.13",12.6301161437711,0.677438616563488,0.608131046770468,1.11396814907097,0.265292851066492,0.60525447392578,"Not Sig"
"ENSG00000132016.11",31.1675738355275,0.68612801096652,0.61605376734343,1.11374696063505,0.265387756818118,0.605383438329572,"Not Sig"
"ENSG00000063854.12",949.132169406013,0.183670975561864,0.164950037086599,1.11349459997658,0.265496066253796,0.605413337708024,"Not Sig"
"ENSG00000167470.12",900.091426597713,0.14271659584231,0.12817534064781,1.11344814939447,0.265516005468753,0.605413337708024,"Not Sig"
"ENSG00000171307.18",1703.75242401963,0.149403366880761,0.134173987984205,1.11350470478934,0.265491728833667,0.605413337708024,"Not Sig"
"ENSG00000099625.12",36.0267920097511,0.504418738567286,0.453120601658918,1.11321078035419,0.265617913776084,0.605480040407314,"Not Sig"
"ENSG00000108861.8",4526.8541437374,0.271788818421216,0.244170532708209,1.11311064200368,0.26566091368502,0.605480040407314,"Not Sig"
"ENSG00000176136.5",4.18991970277121,1.27999529972001,1.15001752857298,1.11302242610886,0.265698798003007,0.605480040407314,"Not Sig"
"ENSG00000271334.5",12.8519303871525,1.31211893746048,1.17883794158236,1.11306133877844,0.265682086497663,0.605480040407314,"Not Sig"
"ENSG00000073050.11",1029.09160096212,-0.188107177252185,0.169048621984306,-1.11274008060029,0.265820076294533,0.60566891282247,"Not Sig"
"ENSG00000120658.12",34.8673897872979,0.735109415733791,0.660857897556048,1.11235625457808,0.265985005499163,0.605782194158792,"Not Sig"
"ENSG00000143799.12",5689.19651955695,-0.126810935511926,0.113992939791689,-1.11244552288642,0.265946640816507,0.605782194158792,"Not Sig"
"ENSG00000150768.15",1180.9945503899,0.157762803918621,0.141811933941761,1.11247903849482,0.265932237856563,0.605782194158792,"Not Sig"
"ENSG00000272772.1",2.51374160150263,1.26775720688077,1.13996820902105,1.11209873823539,0.266095699188475,0.6059468108848,"Not Sig"
"ENSG00000129646.13",119.392648035235,-0.372791428099299,0.335290734252434,-1.11184530324251,0.266204669460614,0.606019982114552,"Not Sig"
"ENSG00000170921.14",5575.2565105856,-0.163433038264071,0.146989322695831,-1.11187013632458,0.266193990542038,0.606019982114552,"Not Sig"
"ENSG00000115839.17",3247.84234773462,0.304920392791509,0.274403084435874,1.11121343048448,0.266476491592694,0.606113940646454,"Not Sig"
"ENSG00000147174.11",27.3797861174539,0.377800825149919,0.33993340889579,1.11139657139654,0.26639768748584,0.606113940646454,"Not Sig"
"ENSG00000168395.14",338.259038030413,0.168129593969154,0.15129496155267,1.11127027789768,0.266452028877363,0.606113940646454,"Not Sig"
"ENSG00000180964.16",1521.02794413871,0.256438366047915,0.230689765225163,1.11161570517713,0.266303417004284,0.606113940646454,"Not Sig"
"ENSG00000197063.10",1429.5595133566,-0.126093187661359,0.113466480348849,-1.1112813870113,0.266447248557422,0.606113940646454,"Not Sig"
"ENSG00000198870.7",10.5014331219701,-0.594616874938221,0.534972676957477,-1.11149017613377,0.266357416290623,0.606113940646454,"Not Sig"
"ENSG00000178852.15",93.2105212857548,0.310707316541626,0.279659297127388,1.11102087337399,0.266559364713454,0.606215025805944,"Not Sig"
"ENSG00000140396.12",1244.57596461238,-0.160189078913625,0.144293742244573,-1.11015957048304,0.266930271049161,0.60697103870974,"Not Sig"
"ENSG00000270189.1",87.2888418925749,-0.48676263854083,0.438600322123062,-1.10980912231126,0.267081287511062,0.607226899567525,"Not Sig"
"ENSG00000159882.12",161.302623821886,0.183265583288451,0.165163840587127,1.10959870294234,0.267171990453239,0.607345579681423,"Not Sig"
"ENSG00000064703.11",673.920598552628,-0.127257287897667,0.114745559983701,-1.10903888495331,0.26741340758352,0.607719217868094,"Not Sig"
"ENSG00000213923.10",4244.88135773018,-0.10930536742518,0.09855477843004,-1.1090823719194,0.267394648798603,0.607719217868094,"Not Sig"
"ENSG00000236393.1",28.1814008075884,0.529565718529769,0.47758638009008,1.10883756448391,0.267500262115079,0.607829031201851,"Not Sig"
"ENSG00000072110.13",44475.1807982941,0.375484231941215,0.338775204446297,1.10835807052324,0.267707205527973,0.608036495320121,"Not Sig"
"ENSG00000187498.14",32685.9387271446,0.616802558088894,0.556473420438242,1.10841333194879,0.267683349800542,0.608036495320121,"Not Sig"
"ENSG00000268573.1",40.1179804484688,-0.313093106751801,0.282450170791165,-1.10848970590034,0.267650382441493,0.608036495320121,"Not Sig"
"ENSG00000263603.1",1.8264576881774,2.20976887369486,1.99389259774414,1.10826875840502,0.267745763640368,0.608036521114767,"Not Sig"
"ENSG00000100294.12",301.947107860743,-0.197422704055086,0.17821490628258,-1.10777885067622,0.267957336057725,0.608316932555307,"Not Sig"
"ENSG00000164604.12",113.117167939744,-0.307745539681208,0.277820152149156,-1.10771496344148,0.267984934976977,0.608316932555307,"Not Sig"
"ENSG00000264522.5",1688.69355929746,-0.161976405018235,0.146207536312095,-1.1078526395006,0.267925462139211,0.608316932555307,"Not Sig"
"ENSG00000108528.13",1465.18426682072,0.216969034110419,0.195888673438449,1.10761398452471,0.268028561273692,0.608328420939743,"Not Sig"
"ENSG00000182902.13",23.1038715150799,0.679661895636022,0.613690221291863,1.10749996016766,0.268077829506472,0.608352709341833,"Not Sig"
"ENSG00000084774.13",3067.12442303459,0.176247452996965,0.159292135932148,1.10644164550621,0.268535408465785,0.608783284100198,"Not Sig"
"ENSG00000121753.12",1637.50555002161,0.591744890739489,0.534820573888803,1.10643628841122,0.26853772605358,0.608783284100198,"Not Sig"
"ENSG00000124191.17",346.142933039552,-0.258659834503603,0.233741378415476,-1.1066069527657,0.268463899949161,0.608783284100198,"Not Sig"
"ENSG00000174744.13",986.140280380733,-0.124697054500819,0.112699755342678,-1.10645363977643,0.268530219551362,0.608783284100198,"Not Sig"
"ENSG00000205544.3",368.074230237055,0.199406632827554,0.180171300389768,1.10676135653222,0.268397119873307,0.608783284100198,"Not Sig"
"ENSG00000225725.4",2.84739064035373,-1.54599339803398,1.39679396165952,-1.1068156367151,0.268373646248004,0.608783284100198,"Not Sig"
"ENSG00000248223.1",12.0515168341786,-0.656162708267682,0.592789819344909,-1.10690616953039,0.268334498202308,0.608783284100198,"Not Sig"
"ENSG00000111837.11",3.75158823454186,-1.04888998870406,0.948447238773238,-1.10590230623766,0.268768806487433,0.609132062289191,"Not Sig"
"ENSG00000170889.13",8113.83531012617,0.225536870606624,0.203928230775772,1.10596198353043,0.268742974403429,0.609132062289191,"Not Sig"
"ENSG00000183111.11",1766.85097595624,-0.366641703620307,0.331563603726461,-1.10579599057195,0.268814830815378,0.609148849487398,"Not Sig"
"ENSG00000100599.15",763.879504775751,0.344208045129994,0.31144813886392,1.10518575062151,0.269079109946518,0.609215904148782,"Not Sig"
"ENSG00000107951.12",451.625084232542,0.127159871350945,0.115023384801469,1.1055132099479,0.268937273619711,0.609215904148782,"Not Sig"
"ENSG00000130844.16",214.883304966425,-0.161896775607808,0.146494539716056,-1.10513863466587,0.269099522061903,0.609215904148782,"Not Sig"
"ENSG00000132716.18",2531.34871968066,0.154012219147368,0.139299894119592,1.10561619677288,0.268892676331355,0.609215904148782,"Not Sig"
"ENSG00000146592.16",1097.01335115079,0.31889178815306,0.288584185761234,1.10502170211399,0.26915018551716,0.609215904148782,"Not Sig"
"ENSG00000166123.13",1047.96783803978,0.355442020716276,0.321705213905599,1.10486869765368,0.269216487763201,0.609215904148782,"Not Sig"
"ENSG00000167874.6",5.66103320213648,-0.791433021219507,0.71627858419843,-1.10492347346275,0.269192750178993,0.609215904148782,"Not Sig"
"ENSG00000197894.10",3930.90976971245,0.19100461336647,0.172880504325925,1.10483604910347,0.269230636986253,0.609215904148782,"Not Sig"
"ENSG00000241489.7",301.445384724708,0.241519648302778,0.218596256572457,1.104866350823,0.269217504815251,0.609215904148782,"Not Sig"
"ENSG00000259030.6",4.51991251903539,1.13541961693348,1.02737627991503,1.10516432891305,0.269088390373298,0.609215904148782,"Not Sig"
"ENSG00000122417.15",612.119740778566,-0.191659732025947,0.173601566869678,-1.10402074982321,0.26958413676857,0.609753394520708,"Not Sig"
"ENSG00000198185.11",179.880684965509,0.262783485568757,0.237991322750974,1.10417254936528,0.269518294975483,0.609753394520708,"Not Sig"
"ENSG00000205084.10",227.788632499318,-0.271022554866009,0.245471945290016,-1.1040876974589,0.269555097426321,0.609753394520708,"Not Sig"
"ENSG00000149927.17",7.4014763377794,-0.878528247615336,0.795933798502336,-1.10377050109998,0.269692704169645,0.609911500440427,"Not Sig"
"ENSG00000131828.13",6512.18305973417,-0.426532889601677,0.386474731290415,-1.10365013561821,0.269744933969456,0.609942171507195,"Not Sig"
"ENSG00000139625.12",673.857286471891,-0.271720749859583,0.246356921585169,-1.10295561460669,0.270046440733484,0.610368914404451,"Not Sig"
"ENSG00000145675.14",2067.28449642453,0.289257464048872,0.262258475930765,1.10294800967742,0.270049743478424,0.610368914404451,"Not Sig"
"ENSG00000171295.12",222.510849853817,0.202870957702093,0.183934816482414,1.10295028196301,0.270048756644553,0.610368914404451,"Not Sig"
"ENSG00000196214.10",509.929095849157,0.188462644822347,0.170909726748878,1.10270286195741,0.270156223528527,0.610522101710456,"Not Sig"
"ENSG00000131848.9",48.6008384888451,0.46242099741132,0.419455539084633,1.10243149588738,0.270274125104829,0.610613584847261,"Not Sig"
"ENSG00000144597.13",908.381686103815,-0.0990910200926783,0.0898809357082656,-1.10246983202652,0.270257466898857,0.610613584847261,"Not Sig"
"ENSG00000214300.7",86.1003769962355,0.220533864799501,0.200109944624934,1.10206349420988,0.270434068724323,0.610887440936198,"Not Sig"
"ENSG00000134013.15",53415.5718662965,-0.337490894770768,0.30632377307381,-1.10174568360859,0.270572250135919,0.611112066672965,"Not Sig"
"ENSG00000175221.14",761.012001708577,-0.14605952409966,0.132603956028361,-1.10147184499097,0.270691351706021,0.611118560442361,"Not Sig"
"ENSG00000197170.9",1935.5276254389,-0.124370345183402,0.112906120217906,-1.10153767522407,0.270662716656317,0.611118560442361,"Not Sig"
"ENSG00000272047.1",984.084712029183,0.25677364137449,0.233111619154457,1.10150511718747,0.27067687859785,0.611118560442361,"Not Sig"
"ENSG00000172404.4",1.92151003401149,-1.96267707544536,1.78234619013606,-1.10117612745902,0.270820009497667,0.611234057778824,"Not Sig"
"ENSG00000196670.13",426.952830559713,0.200662323120421,0.182221029525202,1.10120288335144,0.270808367090635,0.611234057778824,"Not Sig"
"ENSG00000262089.1",2.47343824053301,1.42002852868126,1.28966812387152,1.10108058220312,0.270861587317149,0.61124044039209,"Not Sig"
"ENSG00000176842.14",12.1491176037063,-0.53121217565898,0.482685171525492,-1.100535518794,0.271098862743492,0.611688379475876,"Not Sig"
"ENSG00000165669.13",712.151350636363,-0.147885872927823,0.134434175193125,-1.10006159308355,0.271305286427192,0.611823262801762,"Not Sig"
"ENSG00000178691.10",1829.51038542016,0.147802728879319,0.134346790961015,1.10015823840711,0.271263182730123,0.611823262801762,"Not Sig"
"ENSG00000181852.17",1830.19502088617,0.275901666981171,0.250790670291658,1.10012731598153,0.271276653649607,0.611823262801762,"Not Sig"
"ENSG00000197021.8",459.503903961912,0.228511177945742,0.207729488814337,1.10004207515274,0.27131378998975,0.611823262801762,"Not Sig"
"ENSG00000115091.11",13087.4800033591,0.231737328866923,0.210901210565889,1.09879563159038,0.271857218074122,0.612787366080448,"Not Sig"
"ENSG00000134258.16",60.9473561366967,1.35631596758189,1.23445323114752,1.09871798571185,0.27189109499071,0.612787366080448,"Not Sig"
"ENSG00000155957.16",846.612611727079,0.160632331326678,0.146173885947179,1.0989126428829,0.271806171476859,0.612787366080448,"Not Sig"
"ENSG00000272447.1",58.5635335296006,-0.264408385723305,0.240654552524778,-1.09870510634151,0.271896714542732,0.612787366080448,"Not Sig"
"ENSG00000013375.15",3456.7524514365,0.248996841646072,0.226654633702861,1.09857379740359,0.271954012053255,0.612828940875435,"Not Sig"
"ENSG00000105289.14",13.7744846514221,1.63254285196126,1.48628670605888,1.09840372339076,0.272028237243306,0.61290864366175,"Not Sig"
"ENSG00000083457.11",463.65449674206,0.422134772478481,0.384515947196048,1.09783423953351,0.272276877335612,0.612943551176245,"Not Sig"
"ENSG00000128656.13",481.139769793254,-0.427745068151746,0.389518780881084,-1.09813721223966,0.27214457826533,0.612943551176245,"Not Sig"
"ENSG00000169814.12",355.086684681554,-0.245257954773167,0.223349436744752,-1.09809076910031,0.272164855731604,0.612943551176245,"Not Sig"
